,Дата,Горизонт,Температура,"прозрачность, м",Chl_a,,
8091,1999-09-08 00:00:00,25,"14,3",9,"1,64",,
8092,1999-09-08 00:00:00,50,"6,6",9,"0,36",,
8093,1999-09-08 00:00:00,100,4,9,"0,16",,
14417,1999-09-08 00:00:00,150,,9,"0,09",,
14418,1999-09-08 00:00:00,200,,9,"0,07",,
14419,1999-09-08 00:00:00,250,,9,"0,02",,
8094,1999-09-15 00:00:00,0,"12,8","7,5","2,04",,
8095,1999-09-15 00:00:00,5,"12,8","7,5","1,98",,
8096,1999-09-15 00:00:00,10,"12,8","7,5","2,00",,
8097,1999-09-15 00:00:00,25,"7,8","7,5","0,45",,
8098,1999-09-15 00:00:00,50,"4,6","7,5","0,25",,
8099,1999-09-15 00:00:00,100,4,"7,5","0,18",,
14420,1999-09-15 00:00:00,150,,"7,5","0,10",,
14421,1999-09-15 00:00:00,200,,"7,5","0,09",,
14422,1999-09-15 00:00:00,250,,"7,5","0,04",,
8100,1999-09-23 00:00:00,0,11,9,"1,62",,
8101,1999-09-23 00:00:00,5,11,9,"1,51",,
8102,1999-09-23 00:00:00,10,"10,8",9,"1,71",,
8103,1999-09-23 00:00:00,25,"10,8",9,"1,54",,
8104,1999-09-23 00:00:00,50,"10,4",9,"1,33",,
8105,1999-09-23 00:00:00,100,"4,5",9,"0,08",,
8106,1999-09-23 00:00:00,150,"4,2",9,"0,05",,
8107,1999-09-23 00:00:00,200,4,9,"0,01",,
14423,1999-09-23 00:00:00,250,,9,"0,05",,
8108,1999-09-29 00:00:00,0,"11,2","8,5","1,77",,
8109,1999-09-29 00:00:00,5,"11,2","8,5","1,73",,
8110,1999-09-29 00:00:00,10,"11,2","8,5","1,90",,
8111,1999-09-29 00:00:00,25,"11,2","8,5","1,70",,
8112,1999-09-29 00:00:00,50,"7,6","8,5","0,54",,
8113,1999-09-29 00:00:00,100,"4,2","8,5","0,14",,
8114,1999-09-29 00:00:00,150,4,"8,5","0,06",,
14424,1999-09-29 00:00:00,200,,"8,5","0,06",,
14425,1999-09-29 00:00:00,250,,"8,5","0,04",,
8115,1999-10-05 00:00:00,0,"10,6",9,"1,68",,
8116,1999-10-05 00:00:00,5,"10,6",9,"1,70",,
8117,1999-10-05 00:00:00,10,"10,6",9,"1,80",,
8118,1999-10-05 00:00:00,25,"10,4",9,"1,35",,
8119,1999-10-05 00:00:00,50,9,9,"1,20",,
8120,1999-10-05 00:00:00,100,4,9,"0,04",,
14426,1999-10-05 00:00:00,150,,9,"0,04",,
14427,1999-10-05 00:00:00,200,,9,"0,05",,
14428,1999-10-05 00:00:00,250,,9,"0,02",,
8121,1999-10-13 00:00:00,0,"8,4",11,"0,85",,
8122,1999-10-13 00:00:00,5,"8,2",11,"0,92",,
8123,1999-10-13 00:00:00,10,"8,2",11,"1,02",,
8124,1999-10-13 00:00:00,25,"6,4",11,"0,38",,
8125,1999-10-13 00:00:00,50,"4,4",11,"0,08",,
8126,1999-10-13 00:00:00,100,4,11,"0,06",,
14429,1999-10-13 00:00:00,150,,11,"0,04",,
14430,1999-10-13 00:00:00,200,,11,"0,03",,
14431,1999-10-13 00:00:00,250,,11,"0,03",,
8127,1999-10-20 00:00:00,0,"6,6",11,"1,33",,
8128,1999-10-20 00:00:00,5,"6,4",11,"1,37",,
8129,1999-10-20 00:00:00,10,"6,4",11,"1,20",,
8130,1999-10-20 00:00:00,25,"6,2",11,"1,23",,
8131,1999-10-20 00:00:00,50,"5,2",11,"0,90",,
8132,1999-10-20 00:00:00,100,4,11,"0,06",,
14432,1999-10-20 00:00:00,150,,11,"0,05",,
14433,1999-10-20 00:00:00,200,,11,"0,03",,
14434,1999-10-20 00:00:00,250,,11,"0,03",,
8133,1999-10-28 00:00:00,0,"4,8",17,"0,31",,
8134,1999-10-28 00:00:00,5,"4,8",17,"0,29",,
8135,1999-10-28 00:00:00,10,"4,8",17,"0,31",,
8136,1999-10-28 00:00:00,25,"4,6",17,"0,23",,
8137,1999-10-28 00:00:00,50,"4,6",17,"0,19",,
8138,1999-10-28 00:00:00,100,"4,4",17,"0,10",,
8139,1999-10-28 00:00:00,150,4,17,"0,05",,
14435,1999-10-28 00:00:00,200,,17,"0,04",,
14436,1999-10-28 00:00:00,250,,17,"0,13",,
8140,1999-11-04 00:00:00,0,"5,4",13,"0,62",,
8141,1999-11-04 00:00:00,5,"5,2",13,"0,54",,
8142,1999-11-04 00:00:00,10,"5,2",13,"0,55",,
8143,1999-11-04 00:00:00,25,"5,2",13,"0,53",,
8144,1999-11-04 00:00:00,50,"5,2",13,"0,56",,
8145,1999-11-04 00:00:00,100,"4,8",13,"0,47",,
8146,1999-11-04 00:00:00,150,"4,6",13,"0,38",,
8147,1999-11-04 00:00:00,200,"4,4",13,"0,29",,
8148,1999-11-04 00:00:00,250,4,13,"0,07",,
8149,1999-11-10 00:00:00,0,"5,2",13,"0,47",,
8150,1999-11-10 00:00:00,5,"5,2",13,"0,44",,
8151,1999-11-10 00:00:00,10,"5,2",13,"0,42",,
8152,1999-11-10 00:00:00,25,"5,2",13,"0,41",,
8153,1999-11-10 00:00:00,50,"5,2",13,"0,30",,
8154,1999-11-10 00:00:00,100,5,13,"0,36",,
8155,1999-11-10 00:00:00,150,"4,2",13,"0,05",,
8156,1999-11-10 00:00:00,200,4,13,"0,06",,
14437,1999-11-10 00:00:00,250,,13,"0,04",,
8157,1999-11-26 00:00:00,0,"3,6",23,"0,07",,
8158,1999-11-26 00:00:00,5,"3,6",23,"0,12",,
8159,1999-11-26 00:00:00,10,"3,8",23,"0,11",,
8160,1999-11-26 00:00:00,25,"3,9",23,"0,12",,
14438,1999-11-26 00:00:00,50,,23,"0,08",,
8161,1999-11-26 00:00:00,100,"3,9",23,"0,11",,
8162,1999-11-26 00:00:00,150,"3,9",23,"0,06",,
8163,1999-11-26 00:00:00,200,4,23,"0,03",,
14439,1999-11-26 00:00:00,250,,23,"0,04",,
8164,1999-12-03 00:00:00,0,"3,8",21,"0,11",,
8165,1999-12-03 00:00:00,5,"3,8",21,"0,13",,
8166,1999-12-03 00:00:00,10,"3,8",21,"0,11",,
8167,1999-12-03 00:00:00,25,"3,8",21,"0,09",,
8168,1999-12-03 00:00:00,50,"3,8",21,"0,14",,
8169,1999-12-03 00:00:00,100,"3,8",21,"0,12",,
8170,1999-12-03 00:00:00,150,"3,8",21,"0,08",,
8171,1999-12-03 00:00:00,200,"3,8",21,"0,06",,
14440,1999-12-03 00:00:00,250,,21,"0,05",,
8172,1999-12-08 00:00:00,0,"3,8",19,"0,18",,
8173,1999-12-08 00:00:00,5,"3,8",19,"0,10",,
8174,1999-12-08 00:00:00,10,"3,8",19,"0,10",,
8175,1999-12-08 00:00:00,25,"3,8",19,"0,08",,
8176,1999-12-08 00:00:00,50,"3,8",19,"0,07",,
8177,1999-12-08 00:00:00,100,"3,8",19,"0,08",,
8178,1999-12-08 00:00:00,150,"3,8",19,"0,08",,
8179,1999-12-08 00:00:00,200,"3,8",19,"0,06",,
14441,1999-12-08 00:00:00,250,,19,"0,06",,
8180,1999-12-26 00:00:00,0,"1,6",20,"0,11",,
8181,1999-12-26 00:00:00,5,"2,4",20,"0,13",,
8182,1999-12-26 00:00:00,10,"2,4",20,"0,14",,
8183,1999-12-26 00:00:00,25,"2,4",20,"0,14",,
8184,1999-12-26 00:00:00,50,"2,4",20,"0,13",,
8185,1999-12-26 00:00:00,100,3,20,"0,09",,
8186,1999-12-26 00:00:00,150,"3,4",20,"0,06",,
8187,1999-12-26 00:00:00,200,"3,4",20,"0,04",,
8188,1999-12-26 00:00:00,250,"3,6",20,"0,06",,
8189,2000-01-08 00:00:00,0,"0,4",20,"0,14",,
8190,2000-01-08 00:00:00,5,"0,4",20,"0,15",,
8191,2000-01-08 00:00:00,10,"0,4",20,"0,17",,
8192,2000-01-08 00:00:00,25,"0,4",20,"0,16",,
8193,2000-01-08 00:00:00,50,"0,4",20,"0,16",,
8194,2000-01-08 00:00:00,100,"0,8",20,"0,16",,
8195,2000-01-08 00:00:00,150,1,20,"0,14",,
8196,2000-01-08 00:00:00,200,"2,2",20,"0,09",,
8197,2000-01-08 00:00:00,250,"2,6",20,"0,09",,
8198,2000-01-27 00:00:00,0,"0,4",27,"0,18",,
8199,2000-01-27 00:00:00,5,"0,4",27,"0,24",,
8200,2000-01-27 00:00:00,10,"0,6",27,"0,21",,
8201,2000-01-27 00:00:00,25,"0,6",27,"0,21",,
8202,2000-01-27 00:00:00,50,"0,8",27,"0,16",,
8203,2000-01-27 00:00:00,100,"1,4",27,"0,06",,
8204,2000-01-27 00:00:00,150,"2,8",27,"0,04",,
8205,2000-01-27 00:00:00,200,"3,4",27,"0,03",,
8206,2000-01-27 00:00:00,250,"3,4",27,"0,04",,
8207,2000-02-02 00:00:00,0,"0,2",27,"0,29",,
8208,2000-02-02 00:00:00,5,"0,4",27,"0,20",,
8209,2000-02-02 00:00:00,10,"0,6",27,"0,23",,
8210,2000-02-02 00:00:00,25,"0,6",27,"0,22",,
8211,2000-02-02 00:00:00,50,1,27,"0,12",,
8212,2000-02-02 00:00:00,100,"2,6",27,"0,04",,
8213,2000-02-02 00:00:00,150,"3,2",27,"0,03",,
8214,2000-02-02 00:00:00,200,"3,4",27,"0,03",,
8215,2000-02-02 00:00:00,250,"3,4",27,"0,03",,
8216,2000-02-09 00:00:00,0,"0,2",27,"0,43",,
8217,2000-02-09 00:00:00,5,"0,4",27,"0,33",,
8218,2000-02-09 00:00:00,10,"0,4",27,"0,31",,
8219,2000-02-09 00:00:00,25,"0,6",27,"0,22",,
8220,2000-02-09 00:00:00,50,"1,4",27,"0,10",,
8221,2000-02-09 00:00:00,100,2,27,"0,07",,
8222,2000-02-09 00:00:00,150,"3,4",27,"0,03",,
8223,2000-02-09 00:00:00,200,"3,6",27,"0,03",,
14442,2000-02-09 00:00:00,250,,27,"0,02",,
8224,2000-02-16 00:00:00,0,"0,2",26,"0,29",,
8225,2000-02-16 00:00:00,5,"0,4",26,"0,36",,
8226,2000-02-16 00:00:00,10,"0,4",26,"0,37",,
8227,2000-02-16 00:00:00,25,"0,6",26,"0,22",,
8228,2000-02-16 00:00:00,50,"1,2",26,"0,11",,
8229,2000-02-16 00:00:00,100,"2,6",26,"0,04",,
8230,2000-02-16 00:00:00,150,"3,4",26,"0,02",,
8231,2000-02-16 00:00:00,200,"3,4",26,"0,02",,
14443,2000-02-16 00:00:00,250,,26,"0,02",,
8232,2000-02-23 00:00:00,0,"0,2",27,"0,32",,
8233,2000-02-23 00:00:00,5,"0,4",27,"0,69",,
8234,2000-02-23 00:00:00,10,"0,6",27,"0,53",,
8235,2000-02-23 00:00:00,25,"0,6",27,"0,35",,
8236,2000-02-23 00:00:00,50,"1,2",27,"0,10",,
8237,2000-02-23 00:00:00,100,"2,6",27,"0,06",,
8238,2000-02-23 00:00:00,150,"3,4",27,"0,00",,
8239,2000-02-23 00:00:00,200,"3,4",27,"0,00",,
14444,2000-02-23 00:00:00,250,,27,"0,00",,
8240,2000-03-01 00:00:00,0,"0,2",25,"0,78",,
8241,2000-03-01 00:00:00,5,"0,4",25,"0,69",,
8242,2000-03-01 00:00:00,10,"0,4",25,"0,84",,
8243,2000-03-01 00:00:00,25,"0,6",25,"0,37",,
8244,2000-03-01 00:00:00,50,"1,2",25,"0,11",,
8245,2000-03-01 00:00:00,100,"2,4",25,"0,04",,
8246,2000-03-01 00:00:00,150,"3,4",25,"0,01",,
8247,2000-03-01 00:00:00,200,"3,4",25,"0,02",,
14445,2000-03-01 00:00:00,250,,25,"0,02",,
8248,2000-03-07 00:00:00,0,"0,4",18,"1,37",,
8249,2000-03-07 00:00:00,5,"0,4",18,"1,63",,
8250,2000-03-07 00:00:00,10,"0,4",18,"1,29",,
8251,2000-03-07 00:00:00,25,"0,6",18,"0,62",,
8252,2000-03-07 00:00:00,50,"1,4",18,"0,09",,
8253,2000-03-07 00:00:00,100,"3,4",18,"0,06",,
8254,2000-03-07 00:00:00,150,"3,4",18,"0,02",,
8255,2000-03-07 00:00:00,200,"3,4",18,"0,02",,
14446,2000-03-07 00:00:00,250,,18,"0,02",,
8256,2000-03-15 00:00:00,0,"0,4",14,"2,73",,
8257,2000-03-15 00:00:00,5,"0,6",14,"3,40",,
8258,2000-03-15 00:00:00,10,"0,6",14,"3,60",,
8259,2000-03-15 00:00:00,25,"0,6",14,"2,16",,
8260,2000-03-15 00:00:00,50,"1,4",14,"0,12",,
8261,2000-03-15 00:00:00,100,"2,8",14,"0,04",,
8262,2000-03-15 00:00:00,150,"3,6",14,"0,03",,
8263,2000-03-15 00:00:00,200,"3,6",14,"0,03",,
14447,2000-03-15 00:00:00,250,,14,"0,03",,
8264,2000-03-22 00:00:00,0,"0,4",11,"1,67",,
8265,2000-03-22 00:00:00,5,"0,6",11,"3,38",,
8266,2000-03-22 00:00:00,10,"0,6",11,"3,36",,
8267,2000-03-22 00:00:00,25,"0,6",11,"5,26",,
8268,2000-03-22 00:00:00,50,"1,2",11,"0,16",,
8269,2000-03-22 00:00:00,100,"3,2",11,"0,04",,
8270,2000-03-22 00:00:00,150,"3,4",11,"0,00",,
8271,2000-03-22 00:00:00,200,"3,4",11,"0,02",,
14448,2000-03-22 00:00:00,250,,11,"0,02",,
8272,2000-03-29 00:00:00,0,"0,2",13,"4,66",,
8273,2000-03-29 00:00:00,5,"0,6",13,"2,79",,
8274,2000-03-29 00:00:00,10,"0,6",13,"2,78",,
8275,2000-03-29 00:00:00,25,"0,6",13,"2,16",,
8276,2000-03-29 00:00:00,50,"1,4",13,"0,14",,
8277,2000-03-29 00:00:00,100,"2,6",13,"0,05",,
8278,2000-03-29 00:00:00,150,"3,4",13,"0,05",,
8279,2000-03-29 00:00:00,200,"3,4",13,"0,05",,
14449,2000-03-29 00:00:00,250,,13,"0,03",,
8280,2000-04-05 00:00:00,0,"0,2",10,"6,35",,
8281,2000-04-05 00:00:00,5,"0,6",10,"4,81",,
8282,2000-04-05 00:00:00,10,"0,6",10,"4,69",,
8283,2000-04-05 00:00:00,25,"0,6",10,"4,90",,
8284,2000-04-05 00:00:00,50,"1,4",10,"0,21",,
8285,2000-04-05 00:00:00,100,"2,8",10,"0,07",,
8286,2000-04-05 00:00:00,150,"3,4",10,"0,05",,
8287,2000-04-05 00:00:00,200,"3,4",10,"0,02",,
14450,2000-04-05 00:00:00,250,,10,"0,03",,
8288,2000-04-12 00:00:00,0,"0,2",10,"6,65",,
8289,2000-04-12 00:00:00,5,"0,6",10,"4,57",,
8290,2000-04-12 00:00:00,10,"0,6",10,"5,08",,
8291,2000-04-12 00:00:00,25,"0,6",10,"5,07",,
8292,2000-04-12 00:00:00,50,"1,4",10,"0,26",,
8293,2000-04-12 00:00:00,100,"3,4",10,"0,12",,
8294,2000-04-12 00:00:00,150,"3,4",10,"0,07",,
8295,2000-04-12 00:00:00,200,"3,4",10,"0,10",,
14451,2000-04-12 00:00:00,250,,10,"0,06",,
8296,2000-05-13 00:00:00,0,"1,8",13,"3,02",,
8297,2000-05-13 00:00:00,5,2,13,"3,80",,
8298,2000-05-13 00:00:00,10,2,13,"3,76",,
8299,2000-05-13 00:00:00,25,2,13,"3,66",,
8300,2000-05-13 00:00:00,50,2,13,"3,84",,
8301,2000-05-13 00:00:00,100,"2,2",13,"3,06",,
8302,2000-05-13 00:00:00,150,"2,6",13,"0,83",,
8303,2000-05-13 00:00:00,200,"3,4",13,"0,11",,
8304,2000-05-13 00:00:00,250,"3,4",13,"0,07",,
8305,2000-05-25 00:00:00,0,"3,2",19,"0,68",,
8306,2000-05-25 00:00:00,5,"3,2",19,"0,90",,
8307,2000-05-25 00:00:00,10,"3,2",19,"0,80",,
8308,2000-05-25 00:00:00,25,"3,2",19,"0,74",,
8309,2000-05-25 00:00:00,50,"3,2",19,"0,79",,
8310,2000-05-25 00:00:00,100,"3,4",19,"0,41",,
8311,2000-05-25 00:00:00,150,"3,4",19,"0,09",,
8312,2000-05-25 00:00:00,200,"3,4",19,"0,06",,
8313,2000-05-25 00:00:00,250,"3,6",19,"0,06",,
8314,2000-06-01 00:00:00,0,"3,2",16,"0,65",,
8315,2000-06-01 00:00:00,5,"3,2",16,"0,71",,
8316,2000-06-01 00:00:00,10,"3,2",16,"0,91",,
8317,2000-06-01 00:00:00,25,"3,2",16,"0,72",,
8318,2000-06-01 00:00:00,50,"3,4",16,"0,79",,
8319,2000-06-01 00:00:00,100,"3,4",16,"0,60",,
8320,2000-06-01 00:00:00,150,"3,4",16,"0,48",,
8321,2000-06-01 00:00:00,200,"3,4",16,"0,45",,
8322,2000-06-01 00:00:00,250,"3,5",16,"0,09",,
8323,2000-06-08 00:00:00,0,"3,7",27,"0,39",,
8324,2000-06-08 00:00:00,5,"3,6",27,"0,37",,
8325,2000-06-08 00:00:00,10,"3,6",27,"0,31",,
8326,2000-06-08 00:00:00,25,"3,6",27,"0,33",,
8327,2000-06-08 00:00:00,50,"3,6",27,"0,46",,
8328,2000-06-08 00:00:00,100,"3,6",27,"0,40",,
8329,2000-06-08 00:00:00,150,"3,6",27,"0,44",,
8330,2000-06-08 00:00:00,200,"3,6",27,"0,47",,
8331,2000-06-08 00:00:00,250,"3,6",27,"0,16",,
8332,2000-06-15 00:00:00,0,"3,8",26,"0,26",,
8333,2000-06-15 00:00:00,5,"3,8",26,"0,35",,
8334,2000-06-15 00:00:00,10,"3,8",26,"0,42",,
8335,2000-06-15 00:00:00,25,"3,8",26,"0,40",,
8336,2000-06-15 00:00:00,50,"3,6",26,"0,52",,
8337,2000-06-15 00:00:00,100,"3,6",26,"0,44",,
8338,2000-06-15 00:00:00,150,"3,6",26,"0,42",,
8339,2000-06-15 00:00:00,200,"3,6",26,"0,48",,
8340,2000-06-15 00:00:00,250,"3,6",26,"0,27",,
8341,2000-06-23 00:00:00,0,"4,2",25,"0,34",,
8342,2000-06-23 00:00:00,5,"4,2",25,"0,34",,
8343,2000-06-23 00:00:00,10,"4,1",25,"0,47",,
8344,2000-06-23 00:00:00,25,4,25,"0,46",,
8345,2000-06-23 00:00:00,50,4,25,"0,45",,
8346,2000-06-23 00:00:00,100,4,25,"0,47",,
8347,2000-06-23 00:00:00,150,4,25,"0,30",,
8348,2000-06-23 00:00:00,200,4,25,"0,32",,
8349,2000-06-23 00:00:00,250,"3,8",25,"0,22",,
8350,2000-06-29 00:00:00,0,"4,4",23,"0,31",,
8351,2000-06-29 00:00:00,5,"4,2",23,"0,29",,
8352,2000-06-29 00:00:00,10,"4,2",23,"0,37",,
8353,2000-06-29 00:00:00,25,"4,2",23,"0,41",,
8354,2000-06-29 00:00:00,50,"4,2",23,"0,56",,
8355,2000-06-29 00:00:00,100,4,23,"0,49",,
8356,2000-06-29 00:00:00,150,4,23,"0,35",,
8357,2000-06-29 00:00:00,200,4,23,"0,33",,
8358,2000-06-29 00:00:00,250,4,23,"0,24",,
8359,2000-07-05 00:00:00,0,"5,8",14,"0,91",,
8360,2000-07-05 00:00:00,5,"5,6",14,"0,95",,
8361,2000-07-05 00:00:00,10,"5,4",14,"1,25",,
8362,2000-07-05 00:00:00,25,"5,2",14,"1,06",,
8363,2000-07-05 00:00:00,50,5,14,"1,10",,
8364,2000-07-05 00:00:00,100,"4,2",14,"0,53",,
8365,2000-07-05 00:00:00,150,4,14,"0,18",,
8366,2000-07-05 00:00:00,200,"3,8",14,"0,16",,
8367,2000-07-05 00:00:00,250,"3,6",14,"0,17",,
8368,2000-07-11 00:00:00,0,"7,2",15,"0,78",,
8369,2000-07-11 00:00:00,5,"6,2",15,"0,81",,
8370,2000-07-11 00:00:00,10,"5,2",15,"1,34",,
8371,2000-07-11 00:00:00,25,5,15,"1,24",,
8372,2000-07-11 00:00:00,50,"4,6",15,"0,84",,
8373,2000-07-11 00:00:00,100,"4,2",15,"0,36",,
8374,2000-07-11 00:00:00,150,"3,9",15,"0,22",,
8375,2000-07-11 00:00:00,200,"3,8",15,"0,14",,
8376,2000-07-11 00:00:00,250,"3,8",15,"0,16",,
8377,2000-07-21 00:00:00,0,"7,6","9,5","2,81",,
8378,2000-07-21 00:00:00,5,7,"9,5","2,27",,
8379,2000-07-21 00:00:00,10,"6,2","9,5","1,84",,
8380,2000-07-21 00:00:00,25,"5,2","9,5","1,00",,
8381,2000-07-21 00:00:00,50,"4,6","9,5","0,68",,
8382,2000-07-21 00:00:00,100,4,"9,5","0,22",,
8383,2000-07-21 00:00:00,150,"3,8","9,5","0,14",,
8384,2000-07-21 00:00:00,200,"3,8","9,5","0,13",,
8385,2000-07-21 00:00:00,250,"3,8","9,5","0,12",,
8386,2000-07-27 00:00:00,0,"6,2",11,"1,16",,
8387,2000-07-27 00:00:00,5,6,11,"1,28",,
8388,2000-07-27 00:00:00,10,"5,8",11,"1,15",,
8389,2000-07-27 00:00:00,25,"5,6",11,"1,05",,
8390,2000-07-27 00:00:00,50,"4,8",11,"0,65",,
8391,2000-07-27 00:00:00,100,4,11,"0,17",,
8392,2000-07-27 00:00:00,150,"3,8",11,"0,17",,
8393,2000-07-27 00:00:00,200,"3,8",11,"0,17",,
8394,2000-07-27 00:00:00,250,"3,8",11,"0,11",,
8395,2000-08-08 00:00:00,0,"13,4",5,"1,97",,
8396,2000-08-08 00:00:00,5,"11,8",5,"2,51",,
8397,2000-08-08 00:00:00,10,"11,8",5,"3,00",,
8398,2000-08-08 00:00:00,25,"8,6",5,"4,12",,
8399,2000-08-08 00:00:00,50,"4,8",5,"1,96",,
8400,2000-08-08 00:00:00,100,4,5,"0,46",,
8401,2000-08-08 00:00:00,150,4,5,"0,15",,
8402,2000-08-08 00:00:00,200,4,5,"0,18",,
8403,2000-08-08 00:00:00,250,4,5,"0,09",,
8404,2000-08-17 00:00:00,0,"4,2",30,"0,22",,
8405,2000-08-17 00:00:00,5,"4,2",30,"0,21",,
8406,2000-08-17 00:00:00,10,"4,1",30,"0,16",,
8407,2000-08-17 00:00:00,25,4,30,"0,18",,
8408,2000-08-17 00:00:00,50,4,30,"0,20",,
8409,2000-08-17 00:00:00,100,4,30,"0,11",,
8410,2000-08-17 00:00:00,150,4,30,"0,07",,
8411,2000-08-17 00:00:00,200,4,30,"0,03",,
8412,2000-08-17 00:00:00,250,4,30,"0,03",,
8413,2000-08-23 00:00:00,0,"13,6","5,5","2,36",,
8414,2000-08-23 00:00:00,5,"13,2","5,5","2,37",,
8415,2000-08-23 00:00:00,10,"12,4","5,5","2,49",,
8416,2000-08-23 00:00:00,25,9,"5,5","2,76",,
8417,2000-08-23 00:00:00,50,"4,9","5,5","0,46",,
8418,2000-08-23 00:00:00,100,4,"5,5","0,18",,
8419,2000-08-23 00:00:00,150,"3,8","5,5","0,07",,
8420,2000-08-23 00:00:00,200,"3,8","5,5","0,08",,
8421,2000-08-23 00:00:00,250,"3,8","5,5","0,04",,
8422,2000-08-31 00:00:00,0,"13,4","5,5","2,64",,
8423,2000-08-31 00:00:00,5,"13,4","5,5","2,34",,
8424,2000-08-31 00:00:00,10,10,"5,5","1,42",,
8425,2000-08-31 00:00:00,25,8,"5,5","1,08",,
8426,2000-08-31 00:00:00,50,"4,6","5,5","0,30",,
8427,2000-08-31 00:00:00,100,"3,9","5,5","0,12",,
8428,2000-08-31 00:00:00,150,"3,8","5,5","0,09",,
8429,2000-08-31 00:00:00,200,"3,8","5,5","0,11",,
8430,2000-08-31 00:00:00,250,"3,8","5,5","0,05",,
8431,2000-09-21 00:00:00,0,"11,8",9,"1,83",,
8432,2000-09-21 00:00:00,5,"11,6",9,"2,00",,
8433,2000-09-21 00:00:00,10,"11,6",9,"1,81",,
8434,2000-09-21 00:00:00,25,"11,4",9,"1,79",,
8435,2000-09-21 00:00:00,50,"9,2",9,"1,22",,
8436,2000-09-21 00:00:00,100,4,9,"0,13",,
8437,2000-09-21 00:00:00,150,"3,9",9,"0,18",,
14452,2000-09-21 00:00:00,200,,9,"0,15",,
14453,2000-09-21 00:00:00,250,,9,"0,09",,
8438,2000-09-28 00:00:00,0,"11,5",9,"1,28",,
8439,2000-09-28 00:00:00,5,"11,5",9,"1,30",,
8440,2000-09-28 00:00:00,10,"11,4",9,"1,30",,
8441,2000-09-28 00:00:00,25,"11,2",9,"1,19",,
8442,2000-09-28 00:00:00,50,"10,6",9,"1,17",,
8443,2000-09-28 00:00:00,100,"4,2",9,"0,17",,
8444,2000-09-28 00:00:00,150,"3,8",9,"0,06",,
14454,2000-09-28 00:00:00,200,,9,"0,06",,
14455,2000-09-28 00:00:00,250,,9,"0,03",,
8445,2000-10-07 00:00:00,0,"9,8",12,"0,65",,
8446,2000-10-07 00:00:00,5,"9,8",12,"0,72",,
8447,2000-10-07 00:00:00,10,"9,5",12,"0,79",,
8448,2000-10-07 00:00:00,25,"9,5",12,"0,73",,
8449,2000-10-07 00:00:00,50,"9,2",12,"0,79",,
8450,2000-10-07 00:00:00,100,"4,8",12,"0,20",,
8451,2000-10-07 00:00:00,150,4,12,"0,10",,
14456,2000-10-07 00:00:00,200,,12,"0,06",,
14457,2000-10-07 00:00:00,250,,12,"0,04",,
8452,2000-10-18 00:00:00,0,"8,4",12,"0,53",,
8453,2000-10-18 00:00:00,5,"8,4",12,"0,50",,
8454,2000-10-18 00:00:00,10,"8,4",12,"0,25",,
8455,2000-10-18 00:00:00,25,8,12,"0,52",,
8456,2000-10-18 00:00:00,50,"7,8",12,"0,82",,
8457,2000-10-18 00:00:00,100,"6,8",12,"0,37",,
8458,2000-10-18 00:00:00,150,4,12,"0,14",,
14458,2000-10-18 00:00:00,200,,12,"0,08",,
14459,2000-10-18 00:00:00,250,,12,"0,09",,
8459,2000-11-02 00:00:00,0,"6,4",13,"0,57",,
8460,2000-11-02 00:00:00,5,"6,3",13,"0,46",,
8461,2000-11-02 00:00:00,10,"6,1",13,"0,78",,
8462,2000-11-02 00:00:00,25,6,13,"0,56",,
8463,2000-11-02 00:00:00,50,"5,9",13,"0,67",,
8464,2000-11-02 00:00:00,100,"5,9",13,"0,64",,
8465,2000-11-02 00:00:00,150,"4,6",13,"0,21",,
8466,2000-11-02 00:00:00,200,4,13,"0,13",,
14460,2000-11-02 00:00:00,250,,13,"0,06",,
8467,2000-11-10 00:00:00,0,"4,8",16,"0,47",,
8468,2000-11-10 00:00:00,5,"4,8",16,"0,33",,
8469,2000-11-10 00:00:00,10,"5,2",16,"0,39",,
8470,2000-11-10 00:00:00,25,"5,2",16,"0,34",,
8471,2000-11-10 00:00:00,50,5,16,"0,34",,
8472,2000-11-10 00:00:00,100,"4,8",16,"0,37",,
8473,2000-11-10 00:00:00,150,4,16,"0,12",,
14461,2000-11-10 00:00:00,200,,16,"0,07",,
14462,2000-11-10 00:00:00,250,,16,"0,04",,
8474,2000-11-16 00:00:00,0,5,16,"0,35",,
8475,2000-11-16 00:00:00,5,"4,8",16,"0,37",,
8476,2000-11-16 00:00:00,10,"4,8",16,"0,39",,
8477,2000-11-16 00:00:00,25,"4,6",16,"0,41",,
8478,2000-11-16 00:00:00,50,"4,6",16,"0,45",,
8479,2000-11-16 00:00:00,100,"4,5",16,"0,28",,
8480,2000-11-16 00:00:00,150,4,16,"0,24",,
14463,2000-11-16 00:00:00,200,,16,"0,17",,
14464,2000-11-16 00:00:00,250,,16,"0,04",,
8481,2000-11-30 00:00:00,0,"3,5",20,"0,11",,
8482,2000-11-30 00:00:00,5,"3,5",20,"0,15",,
8483,2000-11-30 00:00:00,10,"3,6",20,"0,12",,
8484,2000-11-30 00:00:00,25,"3,8",20,"0,13",,
8485,2000-11-30 00:00:00,50,"3,8",20,"0,13",,
8486,2000-11-30 00:00:00,100,"3,8",20,"0,16",,
8487,2000-11-30 00:00:00,150,"3,8",20,"0,11",,
8488,2000-11-30 00:00:00,200,4,20,"0,12",,
